First Name,Last Name,Mailing Address,Mailing City,Mailing State,Mailing Zip,Property Address,Property City,Property State,Property Zip,Lead Type,Document Type,Date Filed,Document Number,Amount/Debt Owed,Seller Score,Motivated Seller Flags,Source,Public Records URL,Parcel Number,Appraised Value,Delinquent Taxes,Delinquent Amount,Homestead Exemption,Out-of-State Owner,Neighborhood,Violation Status,Violation Description,Violation Severity
,,,,OH,,3205 W 46 St,Cleveland,OH,44102,Condemned Property,CONDEMN,03/16/2020,CONDEMN-016-13-118,,55,Condemned property; Address found,Cleveland Code Enforcement,https://aca-prod.accela.com/COC/,016-13-118,,No,,No,No,Stockyards,Condemned,,
,,,,OH,,1475 E 71 St,Cleveland,OH,44103,Condemned Property,CONDEMN,03/12/2020,CONDEMN-106-10-140,,55,Condemned property; Address found,Cleveland Code Enforcement,https://aca-prod.accela.com/COC/,106-10-140,,No,,No,No,Hough,Condemned,,
,,,,OH,,9106 Superior Ave,Cleveland,OH,44106,Condemned Property,CONDEMN,03/12/2020,CONDEMN-107-12-008,,55,Condemned property; Address found,Cleveland Code Enforcement,https://aca-prod.accela.com/COC/,107-12-008,,No,,No,No,Hough,Condemned,,
,,,,OH,,3535 Beyerle Rd,Cleveland,OH,44105,Condemned Property,CONDEMN,03/12/2020,CONDEMN-131-26-018,,55,Condemned property; Address found,Cleveland Code Enforcement,https://aca-prod.accela.com/COC/,131-26-018,,No,,No,No,Broadway-Slavic Village,Condemned,,
,,,,OH,,12098 Chesterfield Ave,Cleveland,OH,44108,Condemned Property,CONDEMN,03/12/2020,CONDEMN-110-26-069,,55,Condemned property; Address found,Cleveland Code Enforcement,https://aca-prod.accela.com/COC/,110-26-069,,No,,No,No,Glenville,Condemned,,
,,,,OH,,1874 E 66 St,Cleveland,OH,44103,Condemned Property,CONDEMN,03/11/2020,CONDEMN-118-05-038,,55,Condemned property; Address found,Cleveland Code Enforcement,https://aca-prod.accela.com/COC/,118-05-038,,No,,No,No,Hough,Condemned,,
,,,,OH,,3293 E 55 St,Cleveland,OH,44127,Condemned Property,CONDEMN,03/11/2020,CONDEMN-125-25-018,,55,Condemned property; Address found,Cleveland Code Enforcement,https://aca-prod.accela.com/COC/,125-25-018,,No,,No,No,Broadway-Slavic Village,Condemned,,
,,,,OH,,9508 Marah Ave,Cleveland,OH,44104,Condemned Property,CONDEMN,03/05/2020,CONDEMN-127-22-133,,55,Condemned property; Address found,Cleveland Code Enforcement,https://aca-prod.accela.com/COC/,127-22-133,,No,,No,No,Kinsman,Condemned,,
,,,,OH,,6502 St. Clair Ave,Cleveland,OH,44103,Condemned Property,CONDEMN,03/03/2020,CONDEMN-105-24-001,,55,Condemned property; Address found,Cleveland Code Enforcement,https://aca-prod.accela.com/COC/,105-24-001,,No,,No,No,St.Clair-Superior,Condemned,,
,,,,OH,,6717 Wade Park Ave,Cleveland,OH,44103,Condemned Property,CONDEMN,03/03/2020,CONDEMN-106-02-051,,55,Condemned property; Address found,Cleveland Code Enforcement,https://aca-prod.accela.com/COC/,106-02-051,,No,,No,No,Hough,Condemned,,
,,,,OH,,2116 Kenneth Ave,Cleveland,OH,44109,Condemned Property,CONDEMN,03/02/2020,CONDEMN-009-02-184,,55,Condemned property; Address found,Cleveland Code Enforcement,https://aca-prod.accela.com/COC/,009-02-184,,No,,No,No,Brooklyn Centre,Condemned,,
,,,,OH,,2965 E 79 St,Cleveland,OH,44104,Condemned Property,CONDEMN,02/28/2020,CONDEMN-126-30-007,,55,Condemned property; Address found,Cleveland Code Enforcement,https://aca-prod.accela.com/COC/,126-30-007,,No,,No,No,Kinsman,Condemned,,
,,,,OH,,6713 Wade Park Ave,Cleveland,OH,44103,Condemned Property,CONDEMN,02/28/2020,CONDEMN-106-02-052,,55,Condemned property; Address found,Cleveland Code Enforcement,https://aca-prod.accela.com/COC/,106-02-052,,No,,No,No,Hough,Condemned,,
,,,,OH,,14620 Lake Shore Blvd,Cleveland,OH,44110,Condemned Property,CONDEMN,02/28/2020,CONDEMN-112-20-005,,55,Condemned property; Address found,Cleveland Code Enforcement,https://aca-prod.accela.com/COC/,112-20-005,,No,,No,No,North Shore Collinwood,Condemned,,
,,,,OH,,8927 Cedar Ave,Cleveland,OH,44106,Condemned Property,CONDEMN,02/28/2020,CONDEMN-119-23-018,,55,Condemned property; Address found,Cleveland Code Enforcement,https://aca-prod.accela.com/COC/,119-23-018,,No,,No,No,Fairfax,Condemned,,
,,,,OH,,3857 W 31 St,Cleveland,OH,44109,Condemned Property,CONDEMN,02/18/2020,CONDEMN-014-04-022,,55,Condemned property; Address found,Cleveland Code Enforcement,https://aca-prod.accela.com/COC/,014-04-022,,No,,No,No,Brooklyn Centre,Condemned,,
,,,,OH,,16701 Puritas Ave,Cleveland,OH,44135,Condemned Property,CONDEMN,02/18/2020,CONDEMN-028-03-017,,55,Condemned property; Address found,Cleveland Code Enforcement,https://aca-prod.accela.com/COC/,028-03-017,,No,,No,No,Kamm's,Condemned,,
,,,,OH,,1044 E 79 St,Cleveland,OH,44103,Condemned Property,CONDEMN,02/15/2020,CONDEMN-105-31-175,,55,Condemned property; Address found,Cleveland Code Enforcement,https://aca-prod.accela.com/COC/,105-31-175,,No,,No,No,St.Clair-Superior,Condemned,,
,,,,OH,,2014 Tate Ave,Cleveland,OH,44109,Condemned Property,CONDEMN,02/12/2020,CONDEMN-009-26-073,,55,Condemned property; Address found,Cleveland Code Enforcement,https://aca-prod.accela.com/COC/,009-26-073,,No,,No,No,Old Brooklyn,Condemned,,
,,,,OH,,3055 E 111 St,Cleveland,OH,44104,Condemned Property,CONDEMN,02/11/2020,CONDEMN-128-24-081,,55,Condemned property; Address found,Cleveland Code Enforcement,https://aca-prod.accela.com/COC/,128-24-081,,No,,No,No,Mount Pleasant,Condemned,,
,,,,OH,,3350 E 139 St,Cleveland,OH,44120,Condemned Property,CONDEMN,02/11/2020,CONDEMN-130-11-034,,55,Condemned property; Address found,Cleveland Code Enforcement,https://aca-prod.accela.com/COC/,130-11-034,,No,,No,No,Mount Pleasant,Condemned,,
,,,,OH,,3610 E 61St St,Cleveland,OH,44105,Condemned Property,CONDEMN,02/11/2020,CONDEMN-132-01-107,,55,Condemned property; Address found,Cleveland Code Enforcement,https://aca-prod.accela.com/COC/,132-01-107,,No,,No,No,Broadway-Slavic Village,Condemned,,
,,,,OH,,13515 St Clair,Cleveland,OH,44110,Condemned Property,CONDEMN,02/11/2020,CONDEMN-111-24-007,,55,Condemned property; Address found,Cleveland Code Enforcement,https://aca-prod.accela.com/COC/,111-24-007,,No,,No,No,Collinwood-Nottingham,Condemned,,
,,,,OH,,10007 South Blvd,Cleveland,OH,44108,Condemned Property,CONDEMN,02/10/2020,CONDEMN-109-08-114,,55,Condemned property; Address found,Cleveland Code Enforcement,https://aca-prod.accela.com/COC/,109-08-114,,No,,No,No,Glenville,Condemned,,
,,,,OH,,1112 E 144 St,Cleveland,OH,44110,Condemned Property,CONDEMN,02/10/2020,CONDEMN-111-26-054,,55,Condemned property; Address found,Cleveland Code Enforcement,https://aca-prod.accela.com/COC/,111-26-054,,No,,No,No,Collinwood-Nottingham,Condemned,,
,,,,OH,,11901 Miles Ave,Cleveland,OH,44105,Condemned Property,CONDEMN,02/10/2020,CONDEMN-138-08-013,,55,Condemned property; Address found,Cleveland Code Enforcement,https://aca-prod.accela.com/COC/,138-08-013,,No,,No,No,Union-Miles,Condemned,,
,,,,OH,,14405 Westropp Ave,Cleveland,OH,44110,Condemned Property,CONDEMN,02/07/2020,CONDEMN-112-19-058,,55,Condemned property; Address found,Cleveland Code Enforcement,https://aca-prod.accela.com/COC/,112-19-058,,No,,No,No,North Shore Collinwood,Condemned,,
,,,,OH,,8302 Maryland Ave,Cleveland,OH,44105,Condemned Property,CONDEMN,02/04/2020,CONDEMN-134-20-037,,55,Condemned property; Address found,Cleveland Code Enforcement,https://aca-prod.accela.com/COC/,134-20-037,,No,,No,No,Broadway-Slavic Village,Condemned,,
,,,,OH,,3593 E 131 St,Cleveland,OH,44105,Condemned Property,CONDEMN,02/03/2020,CONDEMN-137-04-038,,55,Condemned property; Address found,Cleveland Code Enforcement,https://aca-prod.accela.com/COC/,137-04-038,,No,,No,No,Mount Pleasant,Condemned,,
,,,,OH,,3733 E 65Th St,Cleveland,OH,44105,Condemned Property,CONDEMN,01/31/2020,CONDEMN-132-06-097,,55,Condemned property; Address found,Cleveland Code Enforcement,https://aca-prod.accela.com/COC/,132-06-097,,No,,No,No,Broadway-Slavic Village,Condemned,,
,,,,OH,,908 Parkwood Dr,Cleveland,OH,44108,Condemned Property,CONDEMN,01/30/2020,CONDEMN-108-27-028,,55,Condemned property; Address found,Cleveland Code Enforcement,https://aca-prod.accela.com/COC/,108-27-028,,No,,No,No,Glenville,Condemned,,
,,,,OH,,17568 Lake Shore Blvd,Cleveland,OH,44119,Condemned Property,CONDEMN,01/22/2020,CONDEMN-1130528,,55,Condemned property; Address found,Cleveland Code Enforcement,https://aca-prod.accela.com/COC/,1130528,,No,,No,No,,Condemned,,
,,,,OH,,12700 Buckeye Rd,Cleveland,OH,44120,Condemned Property,CONDEMN,01/16/2020,CONDEMN-129-21-004,,55,Condemned property; Address found,Cleveland Code Enforcement,https://aca-prod.accela.com/COC/,129-21-004,,No,,No,No,Buckeye-Shaker Square,Condemned,,
,,,,OH,,2344 E 77,Cleveland,OH,44104,Condemned Property,CONDEMN,01/16/2020,CONDEMN-118-34-121,,55,Condemned property; Address found,Cleveland Code Enforcement,https://aca-prod.accela.com/COC/,118-34-121,,No,,No,No,Fairfax,Condemned,,
,,,,OH,,6911 Superior Ave,Cleveland,OH,44103,Condemned Property,CONDEMN,01/15/2020,CONDEMN-105-23-073,,55,Condemned property; Address found,Cleveland Code Enforcement,https://aca-prod.accela.com/COC/,105-23-073,,No,,No,No,St.Clair-Superior,Condemned,,
,,,,OH,,10006 Quebec,Cleveland,OH,44106,Condemned Property,CONDEMN,01/15/2020,CONDEMN-121-19-043,,55,Condemned property; Address found,Cleveland Code Enforcement,https://aca-prod.accela.com/COC/,121-19-043,,No,,No,No,Fairfax,Condemned,,
,,,,OH,,1045 E 71St St,Cleveland,OH,44103,Condemned Property,CONDEMN,01/09/2020,CONDEMN-105-27-099,,55,Condemned property; Address found,Cleveland Code Enforcement,https://aca-prod.accela.com/COC/,105-27-099,,No,,No,No,St.Clair-Superior,Condemned,,
,,,,OH,,11223 East Blvd,Cleveland,OH,44105,Condemned Property,CONDEMN,01/09/2020,CONDEMN-135-15-070,,55,Condemned property; Address found,Cleveland Code Enforcement,https://aca-prod.accela.com/COC/,135-15-070,,No,,No,No,Mount Pleasant,Condemned,,
,,,,OH,,4268 Lee Rd,Cleveland,OH,44128,Condemned Property,CONDEMN,01/09/2020,CONDEMN-141-06-106,,55,Condemned property; Address found,Cleveland Code Enforcement,https://aca-prod.accela.com/COC/,141-06-106,,No,,No,No,Lee-Harvard,Condemned,,
,,,,OH,,6217 Hinde Ave,Cleveland,OH,44127,Condemned Property,CONDEMN,01/08/2020,CONDEMN-125-28-095,,55,Condemned property; Address found,Cleveland Code Enforcement,https://aca-prod.accela.com/COC/,125-28-095,,No,,No,No,Broadway-Slavic Village,Condemned,,
,,,,OH,,"14300 Lakeshore Blvd, Cleveland, Oh, 44110",Cleveland,OH,44110,Code Violation,CODE,04/09/2026,CMP26013000,,50,Code violation; Address found,Cleveland Code Enforcement,https://aca-prod.accela.com/COC/Cap/CapDetail.aspx?Module=BuildingHousing&TabName=BuildingHousing&capID1=26BCE&capID2=00000&capID3=10154&agencyCode=COC&IsToShowInspection=,112-19-035,,No,,No,No,North Shore Collinwood,Post&Photo (NC),Accela Citizen Access City of Cleveland Permit Portal clevelandohio.gov Login Register for an Account | more more Message Bar Record V26013983 : Build,Low
,,,,OH,,"15215 Plato Ave, Cleveland, Oh, 44110",Cleveland,OH,44110,Code Violation,CODE,04/08/2026,CMP26012669,,50,Code violation; Address found,Cleveland Code Enforcement,https://aca-prod.accela.com/COC/Cap/CapDetail.aspx?Module=BuildingHousing&TabName=BuildingHousing&capID1=26BCE&capID2=00000&capID3=09569&agencyCode=COC&IsToShowInspection=,115-22-035,,No,,No,No,Collinwood-Nottingham,Post&Photo (NC),Accela Citizen Access City of Cleveland Permit Portal clevelandohio.gov Login Register for an Account | more more Message Bar Record V26012845 : Build,Low
,,,,OH,,"10209 Jasper, Cleveland, Oh, 44111",Cleveland,OH,44111,Code Violation,CODE,04/07/2026,CMP26012406,,50,Code violation; Address found,Cleveland Code Enforcement,https://aca-prod.accela.com/COC/Cap/CapDetail.aspx?Module=BuildingHousing&TabName=BuildingHousing&capID1=26BCE&capID2=00000&capID3=09361&agencyCode=COC&IsToShowInspection=,017-18-017,,No,,No,No,West Boulevard,Post&Photo (NC),Accela Citizen Access City of Cleveland Permit Portal clevelandohio.gov Login Register for an Account | more more Message Bar Record V26012408 : Build,Low
,,,,OH,,"11606 Ohlman Ave, Cleveland, Oh, 44108",Cleveland,OH,44108,Code Violation,CODE,04/06/2026,CMP26012146,,50,Code violation; Address found,Cleveland Code Enforcement,https://aca-prod.accela.com/COC/Cap/CapDetail.aspx?Module=BuildingHousing&TabName=BuildingHousing&capID1=26BCE&capID2=00000&capID3=09583&agencyCode=COC&IsToShowInspection=,110-21-093,,No,,No,No,Glenville,Post&Photo (NC),Accela Citizen Access City of Cleveland Permit Portal clevelandohio.gov Login Register for an Account | more more Message Bar Record V26012865 : Build,Low
,,,,OH,,"14512 Ohio Ave, Cleveland, Oh, 44128",Cleveland,OH,44128,Code Violation,CODE,04/06/2026,CMP26012261,,50,Code violation; Address found,Cleveland Code Enforcement,https://aca-prod.accela.com/COC/Cap/CapDetail.aspx?Module=BuildingHousing&TabName=BuildingHousing&capID1=26BCE&capID2=00000&capID3=09415&agencyCode=COC&IsToShowInspection=,142-26-041,,No,,No,No,Lee-Seville,Awaiting Reinspection,Accela Citizen Access City of Cleveland Permit Portal clevelandohio.gov Login Register for an Account | more more Message Bar Record V26012522 : Build,Low
,,,,OH,,"15225 Utopia Ave, Cleveland, Oh, 44110",Cleveland,OH,44110,Code Violation,CODE,04/06/2026,CMP26012170,,50,Code violation; Address found,Cleveland Code Enforcement,https://aca-prod.accela.com/COC/Cap/CapDetail.aspx?Module=BuildingHousing&TabName=BuildingHousing&capID1=26BCE&capID2=00000&capID3=09413&agencyCode=COC&IsToShowInspection=,115-23-037,,No,,No,No,Collinwood-Nottingham,Awaiting Reinspection,Accela Citizen Access City of Cleveland Permit Portal clevelandohio.gov Login Register for an Account | more more Message Bar Record V26012517 : Build,Low
,,,,OH,,"3429 E 110Th St, Cleveland, Oh, 44104",Cleveland,OH,44104,Code Violation,CODE,04/06/2026,CMP26012313,,50,Code violation; Address found,Cleveland Code Enforcement,https://aca-prod.accela.com/COC/Cap/CapDetail.aspx?Module=BuildingHousing&TabName=BuildingHousing&capID1=26BCE&capID2=00000&capID3=09650&agencyCode=COC&IsToShowInspection=,127-26-104,,No,,No,No,Kinsman,Post&Photo (NC),Accela Citizen Access City of Cleveland Permit Portal clevelandohio.gov Login Register for an Account | more more Message Bar Record V26012984 : Build,Low
,,,,OH,,"10305 Adams Ave, Cleveland, Oh, 44108",Cleveland,OH,44108,Code Violation,CODE,04/06/2026,CMP26012254,,50,Code violation; Address found,Cleveland Code Enforcement,https://aca-prod.accela.com/COC/Cap/CapDetail.aspx?Module=BuildingHousing&TabName=BuildingHousing&capID1=26BCE&capID2=00000&capID3=09465&agencyCode=COC&IsToShowInspection=,109-04-126,,No,,No,No,Glenville,Awaiting Reinspection,Accela Citizen Access City of Cleveland Permit Portal clevelandohio.gov Login Register for an Account | more more Message Bar Record V26012620 : Build,Low
,,,,OH,,"16226 Seville Ave, Cleveland, Oh, 44128",Cleveland,OH,44128,Code Violation,CODE,04/06/2026,CMP26012346,,50,Code violation; Address found,Cleveland Code Enforcement,https://aca-prod.accela.com/COC/Cap/CapDetail.aspx?Module=BuildingHousing&TabName=BuildingHousing&capID1=26BCE&capID2=00000&capID3=09425&agencyCode=COC&IsToShowInspection=,143-01-007,,No,,No,No,Lee-Seville,Post&Photo (NC),Accela Citizen Access City of Cleveland Permit Portal clevelandohio.gov Login Register for an Account | more more Message Bar Record V26012533 : Build,Low
,,,,OH,,"1352 E 84Th St, Cleveland, Oh, 44103",Cleveland,OH,44103,Code Violation,CODE,04/03/2026,CMP26012110,,50,Code violation; Address found,Cleveland Code Enforcement,https://aca-prod.accela.com/COC/Cap/CapDetail.aspx?Module=BuildingHousing&TabName=BuildingHousing&capID1=26BCE&capID2=00000&capID3=09346&agencyCode=COC&IsToShowInspection=,106-06-090,,No,,No,No,Hough,Awaiting Reinspection,Accela Citizen Access City of Cleveland Permit Portal clevelandohio.gov Login Register for an Account | more more Message Bar Record V26012384 : Build,Low
,,,,OH,,"1900 E 30Th St, Cleveland, Oh, 44115",Cleveland,OH,44115,Code Violation,CODE,04/02/2026,CMP26011879,,50,Code violation; Address found,Cleveland Code Enforcement,https://aca-prod.accela.com/COC/Cap/CapDetail.aspx?Module=BuildingHousing&TabName=BuildingHousing&capID1=26BCE&capID2=00000&capID3=09176&agencyCode=COC&IsToShowInspection=,103-05-003,,No,,No,No,Goodrich-Kirtland Pk,Awaiting Reinspection,Accela Citizen Access City of Cleveland Permit Portal clevelandohio.gov Login Register for an Account | more more Message Bar Record V26012017 : Build,Low
,,,,OH,,"865 Whitcomb Rd, Cleveland, Oh, 44110",Cleveland,OH,44110,Code Violation,CODE,04/02/2026,CMP26011861,,50,Code violation; Address found,Cleveland Code Enforcement,https://aca-prod.accela.com/COC/Cap/CapDetail.aspx?Module=BuildingHousing&TabName=BuildingHousing&capID1=26BCE&capID2=00000&capID3=13383&agencyCode=COC&IsToShowInspection=,115-26-076,,No,,No,No,Collinwood-Nottingham,Awaiting Reinspection,Accela Citizen Access City of Cleveland Permit Portal clevelandohio.gov Login Register for an Account | more more Message Bar Record V26014380 : Build,Low
,,,,OH,,"10513 Parkview Ave, Cleveland, Oh, 44104",Cleveland,OH,44104,Code Violation,CODE,04/02/2026,CMP26011922,,50,Code violation; Address found,Cleveland Code Enforcement,https://aca-prod.accela.com/COC/Cap/CapDetail.aspx?Module=BuildingHousing&TabName=BuildingHousing&capID1=26BCE&capID2=00000&capID3=09468&agencyCode=COC&IsToShowInspection=,128-14-072,,No,,No,No,Buckeye-Woodhill,Post&Photo (NC),Accela Citizen Access City of Cleveland Permit Portal clevelandohio.gov Login Register for an Account | more more Message Bar Record V26012623 : Build,Low
,,,,OH,,"18013 Euclid Ave, Cleveland, Oh, 44112",Cleveland,OH,44112,Code Violation,CODE,04/02/2026,CMP26011872,,50,Code violation; Address found,Cleveland Code Enforcement,https://aca-prod.accela.com/COC/Cap/CapDetail.aspx?Module=BuildingHousing&TabName=BuildingHousing&capID1=26BCE&capID2=00000&capID3=13363&agencyCode=COC&IsToShowInspection=,117-09-113,,No,,No,No,Euclid-Green,Awaiting Reinspection,Accela Citizen Access City of Cleveland Permit Portal clevelandohio.gov Login Register for an Account | more more Message Bar Record V26014348 : Build,Low
,,,,OH,,"3751 E 154Th St, Cleveland, Oh, 44128",Cleveland,OH,44128,Code Violation,CODE,04/02/2026,CMP26011948,,50,Code violation; Address found,Cleveland Code Enforcement,https://aca-prod.accela.com/COC/Cap/CapDetail.aspx?Module=BuildingHousing&TabName=BuildingHousing&capID1=26BCE&capID2=00000&capID3=10021&agencyCode=COC&IsToShowInspection=,140-04-023,,No,,No,No,Lee-Harvard,Post&Photo (NC),Accela Citizen Access City of Cleveland Permit Portal clevelandohio.gov Login Register for an Account | more more Message Bar Record V26013774 : Build,Low
,,,,OH,,"12700 Shaker Blvd, Cleveland, Oh, 44120",Cleveland,OH,44120,Code Violation,CODE,04/02/2026,CMP26011855,,50,Code violation; Address found,Cleveland Code Enforcement,https://aca-prod.accela.com/COC/Cap/CapDetail.aspx?Module=BuildingHousing&TabName=BuildingHousing&capID1=26BCE&capID2=00000&capID3=09649&agencyCode=COC&IsToShowInspection=,129-10-002,,No,,No,No,Buckeye-Shaker Square,Post&Photo (NC),Accela Citizen Access City of Cleveland Permit Portal clevelandohio.gov Login Register for an Account | more more Message Bar Record V26012983 : Build,Low
,,,,OH,,"16625 Euclid Ave, Cleveland, Oh, 44112",Cleveland,OH,44112,Code Violation,CODE,04/02/2026,CMP26011899,,50,Code violation; Address found,Cleveland Code Enforcement,https://aca-prod.accela.com/COC/Cap/CapDetail.aspx?Module=BuildingHousing&TabName=BuildingHousing&capID1=26BCE&capID2=00000&capID3=09574&agencyCode=COC&IsToShowInspection=,117-02-008,,No,,No,No,Euclid-Green,Awaiting Reinspection,Accela Citizen Access City of Cleveland Permit Portal clevelandohio.gov Login Register for an Account | more more Message Bar Record V26012853 : Build,Low
,,,,OH,,"3712 E 59Th St, Cleveland, Oh, 44105",Cleveland,OH,44105,Code Violation,CODE,04/01/2026,CMP26011583,,50,Code violation; Address found,Cleveland Code Enforcement,https://aca-prod.accela.com/COC/Cap/CapDetail.aspx?Module=BuildingHousing&TabName=BuildingHousing&capID1=26BCE&capID2=00000&capID3=09645&agencyCode=COC&IsToShowInspection=,131-37-047,,No,,No,No,Broadway-Slavic Village,Post&Photo (NC),Accela Citizen Access City of Cleveland Permit Portal clevelandohio.gov Login Register for an Account | more more Message Bar Record V26012973 : Build,Low
,,,,OH,,"3605 E 105Th St, Cleveland, Oh, 44105",Cleveland,OH,44105,Code Violation,CODE,04/01/2026,CMP26011585,,50,Code violation; Address found,Cleveland Code Enforcement,https://aca-prod.accela.com/COC/Cap/CapDetail.aspx?Module=BuildingHousing&TabName=BuildingHousing&capID1=26BCE&capID2=00000&capID3=10019&agencyCode=COC&IsToShowInspection=,135-08-075,,No,,No,No,Union-Miles,Post&Photo (NC),Accela Citizen Access City of Cleveland Permit Portal clevelandohio.gov Login Register for an Account | more more Message Bar Record V26013768 : Build,Low
